"Week","Location","Daily.Rainfall.Total.mm","Mean.Temperature.C","Mean.Wind.Speed.kmh","Cases"
35,"Clementi",5.2,27.7857142857143,4.38571428571429,0
35,"Dhoby Ghaut",1.68571428571429,NA,NA,0
35,"East Coast Parkway",3.17142857142857,28.3285714285714,10.2571428571429,0
35,"Jurong (North)",2.22857142857143,NA,NA,1
36,"Admiralty",6,26.9857142857143,5.2,2
36,"Admiralty West",6.68571428571429,NA,NA,0
36,"Ang Mo Kio",13.3714285714286,27.1,4.57142857142857,1
36,"Botanic Garden",20.5142857142857,NA,NA,0
36,"Buangkok",10.5714285714286,NA,NA,0
36,"Bukit Panjang",10.9428571428571,NA,NA,0
36,"Bukit Timah",19.2285714285714,NA,NA,0
36,"Buona Vista",12.1142857142857,NA,NA,0
36,"Chai Chee",17.1428571428571,NA,NA,0
36,"Changi",13.8285714285714,27.1857142857143,6.22857142857143,0
36,"Choa Chu Kang (Central)",6.74285714285714,NA,NA,0
36,"Choa Chu Kang (South)",5.25714285714286,26.8428571428571,4.58571428571429,0
36,"Choa Chu Kang (West)",3.62857142857143,NA,NA,0
36,"Clementi",18.9428571428571,26.7,4.17142857142857,0
36,"Dhoby Ghaut",22.4285714285714,NA,NA,0
36,"East Coast Parkway",13.1714285714286,27.5714285714286,10.3714285714286,0
36,"Jurong (North)",6.22857142857143,NA,NA,0
37,"Admiralty",0.114285714285714,28.1571428571429,6.12857142857143,1
37,"Admiralty West",0.428571428571429,NA,NA,0
37,"Ang Mo Kio",0.742857142857143,28.1,6.01428571428571,0
37,"Botanic Garden",0.485714285714286,NA,NA,0
37,"Buangkok",0.885714285714286,NA,NA,0
37,"Bukit Panjang",0.342857142857143,NA,NA,0
37,"Bukit Timah",0.4,NA,NA,0
37,"Buona Vista",1.05714285714286,NA,NA,0
37,"Chai Chee",2.71428571428571,NA,NA,0
37,"Changi",0.485714285714286,28.1142857142857,9.31428571428571,2
37,"Choa Chu Kang (Central)",0.828571428571429,NA,NA,0
37,"Choa Chu Kang (South)",1.11428571428571,27.8285714285714,5.38571428571429,0
37,"Choa Chu Kang (West)",1.45714285714286,NA,NA,0
37,"Clementi",0.542857142857143,27.7142857142857,5.34285714285714,0
37,"Dhoby Ghaut",1.2,NA,NA,0
37,"East Coast Parkway",0.6,28.3714285714286,11.5142857142857,0
37,"Jurong (North)",0.714285714285714,NA,NA,0
38,"Admiralty",10.0571428571429,27.2142857142857,6.31428571428571,2
38,"Admiralty West",13.7714285714286,NA,NA,0
38,"Ang Mo Kio",25.4857142857143,27.2,5.14285714285714,0
38,"Botanic Garden",10.1428571428571,NA,NA,0
38,"Buangkok",15.8,NA,NA,0
38,"Bukit Panjang",9.82857142857143,NA,NA,0
38,"Bukit Timah",13.8857142857143,NA,NA,1
38,"Buona Vista",8.31428571428571,NA,NA,0
38,"Chai Chee",1.48571428571429,NA,NA,0
38,"Changi",5.22857142857143,27.5571428571429,8.38571428571429,0
38,"Choa Chu Kang (Central)",14.0857142857143,NA,NA,0
38,"Choa Chu Kang (South)",17.8571428571429,26.9857142857143,5.05714285714286,0
38,"Choa Chu Kang (West)",7.14285714285714,NA,NA,0
38,"Clementi",16.4,27.0142857142857,4.64285714285714,0
38,"Dhoby Ghaut",7.22857142857143,NA,NA,0
38,"East Coast Parkway",3.45714285714286,27.7714285714286,9.87142857142857,0
38,"Jurong (North)",13.6571428571429,NA,NA,0
39,"Admiralty",8.77142857142857,29.2428571428571,7.77142857142857,6
39,"Admiralty West",7.08571428571429,NA,NA,0
39,"Ang Mo Kio",0,29.3571428571429,7.8,2
39,"Botanic Garden",0,NA,NA,0
39,"Buangkok",0,NA,NA,0
39,"Bukit Panjang",0,NA,NA,0
39,"Bukit Timah",0,NA,NA,1
39,"Buona Vista",0,NA,NA,0
39,"Chai Chee",0,NA,NA,2
39,"Changi",0,29.1571428571429,12.0285714285714,0
39,"Choa Chu Kang (Central)",0.514285714285714,NA,NA,0
39,"Choa Chu Kang (South)",1.45714285714286,29.2428571428571,5.25714285714286,0
39,"Choa Chu Kang (West)",0.342857142857143,NA,NA,0
39,"Clementi",0,29.0571428571429,4.64285714285714,0
39,"Dhoby Ghaut",0,NA,NA,0
39,"East Coast Parkway",0,29.0428571428571,12.2285714285714,0
39,"Jurong (North)",0,NA,NA,2
40,"Admiralty",4.62857142857143,28.9857142857143,7.87142857142857,0
40,"Admiralty West",6.2,NA,NA,4
40,"Ang Mo Kio",4.08571428571429,29.1142857142857,7.58571428571429,3
40,"Boon Lay (West)",NA,NA,NA,0
40,"Botanic Garden",0.142857142857143,NA,NA,0
40,"Buangkok",2.94285714285714,NA,NA,0
40,"Bukit Panjang",2.14285714285714,NA,NA,0
40,"Bukit Timah",1.08571428571429,NA,NA,0
40,"Buona Vista",0,NA,NA,1
40,"Chai Chee",0.0571428571428571,NA,NA,1
40,"Changi",2.82857142857143,29.1857142857143,11.6285714285714,0
40,"Choa Chu Kang (Central)",1.54285714285714,NA,NA,0
40,"Choa Chu Kang (South)",2,28.9857142857143,5.14285714285714,0
40,"Choa Chu Kang (West)",1.25714285714286,NA,NA,0
40,"Clementi",3.71428571428571,28.8142857142857,4.45714285714286,0
40,"Dhoby Ghaut",0,NA,NA,0
40,"East Coast Parkway",0.114285714285714,29.0714285714286,12.4571428571429,0
40,"Jurong (North)",2.68571428571429,NA,NA,0
41,"Admiralty",22.8857142857143,26.1428571428571,5.85714285714286,0
41,"Admiralty West",19.9428571428571,NA,NA,0
41,"Ang Mo Kio",19.5428571428571,26.2714285714286,4.18571428571429,3
41,"Boon Lay (West)",NA,NA,NA,0
41,"Botanic Garden",19.8857142857143,NA,NA,0
41,"Buangkok",21.8571428571429,NA,NA,0
41,"Bukit Panjang",27.1428571428571,NA,NA,0
41,"Bukit Timah",23.5428571428571,NA,NA,0
41,"Buona Vista",20.2,NA,NA,0
41,"Chai Chee",15.4571428571429,NA,NA,0
41,"Changi",25.3428571428571,26.5857142857143,5.2,0
41,"Choa Chu Kang (Central)",20.3714285714286,NA,NA,1
41,"Choa Chu Kang (South)",19.6285714285714,26.0857142857143,4.11428571428571,0
41,"Choa Chu Kang (West)",23.2571428571429,NA,NA,0
41,"Clementi",14.0857142857143,26.1571428571429,3.28571428571429,1
41,"Dhoby Ghaut",18.4857142857143,NA,NA,0
41,"East Coast Parkway",7.02857142857143,26.8285714285714,10.8,0
41,"Jurong (North)",11.8,NA,NA,0
42,"Admiralty",0.285714285714286,27.7428571428571,6.8,1
42,"Admiralty West",0.342857142857143,NA,NA,3
42,"Ang Mo Kio",1.88571428571429,27.9857142857143,5.25714285714286,0
42,"Boon Lay (West)",NA,NA,NA,0
42,"Botanic Garden",2.2,NA,NA,0
42,"Buangkok",3.31428571428571,NA,NA,0
42,"Bukit Panjang",2.74285714285714,NA,NA,0
42,"Bukit Timah",3.77142857142857,NA,NA,0
42,"Buona Vista",0.6,NA,NA,0
42,"Chai Chee",4.8,NA,NA,3
42,"Changi",3.82857142857143,28.0285714285714,6.74285714285714,0
42,"Choa Chu Kang (Central)",2.85714285714286,NA,NA,0
42,"Choa Chu Kang (South)",8.94285714285714,27.5571428571429,4.52857142857143,0
42,"Choa Chu Kang (West)",9.97142857142857,NA,NA,0
42,"Clementi",4.51428571428571,27.8714285714286,3.9,3
42,"Dhoby Ghaut",1.6,NA,NA,0
42,"East Coast Parkway",1.54285714285714,28.1285714285714,11.1571428571429,0
42,"Jurong (North)",16.8285714285714,NA,NA,0
43,"Admiralty",7.17142857142857,27.2285714285714,6.54285714285714,3
43,"Admiralty West",9.57142857142857,NA,NA,4
43,"Ang Mo Kio",10.2857142857143,27.5857142857143,4.4,0
43,"Boon Lay (West)",NA,NA,NA,0
43,"Botanic Garden",4.08571428571429,NA,NA,2
43,"Buangkok",11.2285714285714,NA,NA,0
43,"Bukit Panjang",9.91428571428571,NA,NA,0
43,"Bukit Timah",4.51428571428571,NA,NA,0
43,"Buona Vista",0.714285714285714,NA,NA,0
43,"Chai Chee",7.85714285714286,NA,NA,5
43,"Changi",1.37142857142857,27.8,6.15714285714286,0
43,"Choa Chu Kang (Central)",13.5428571428571,NA,NA,0
43,"Choa Chu Kang (South)",13.4285714285714,27.1142857142857,4.22857142857143,0
43,"Choa Chu Kang (West)",21.4,NA,NA,0
43,"Clementi",3.97142857142857,27.7857142857143,3.4,1
43,"Dhoby Ghaut",3.11428571428571,NA,NA,0
43,"East Coast Parkway",11.5142857142857,28.0857142857143,10.7,2
43,"Jurong (North)",14.5714285714286,NA,NA,0
44,"Admiralty",3.34285714285714,26.8,7.37142857142857,0
44,"Admiralty West",2.57142857142857,NA,NA,14
44,"Ang Mo Kio",15,26.8285714285714,4.47142857142857,0
44,"Boon Lay (West)",NA,NA,NA,0
44,"Botanic Garden",6.45714285714286,NA,NA,3
44,"Buangkok",8.91428571428571,NA,NA,0
44,"Bukit Panjang",18.1714285714286,NA,NA,0
44,"Bukit Timah",6.02857142857143,NA,NA,0
44,"Buona Vista",11.4571428571429,NA,NA,0
44,"Chai Chee",3,NA,NA,8
44,"Changi",1.8,27.4714285714286,6.88571428571429,0
44,"Choa Chu Kang (Central)",11.5714285714286,NA,NA,0
44,"Choa Chu Kang (South)",9.85714285714286,26.6285714285714,4.32857142857143,0
44,"Choa Chu Kang (West)",11.4571428571429,NA,NA,0
44,"Clementi",3.8,27.1571428571429,3.7,0
44,"Dhoby Ghaut",6.17142857142857,NA,NA,0
44,"East Coast Parkway",2.42857142857143,27.7428571428571,11.3142857142857,0
44,"Jurong (North)",6.14285714285714,NA,NA,0
45,"Admiralty",7.9,27.0857142857143,6.74285714285714,0
45,"Admiralty West",7.42857142857143,NA,NA,9
45,"Ang Mo Kio",7.42857142857143,27.1714285714286,4.28571428571429,0
45,"Botanic Garden",21.4285714285714,NA,NA,0
45,"Buangkok",9.97142857142857,NA,NA,0
45,"Bukit Panjang",27.6571428571429,NA,NA,0
45,"Bukit Timah",23.6285714285714,NA,NA,0
45,"Buona Vista",12.1428571428571,NA,NA,0
45,"Chai Chee",6.88571428571429,NA,NA,13
45,"Changi",3.42857142857143,27.3285714285714,5.65714285714286,0
45,"Choa Chu Kang (Central)",20.3142857142857,NA,NA,0
45,"Choa Chu Kang (South)",19.1142857142857,27,4.32857142857143,0
45,"Choa Chu Kang (West)",19.4,NA,NA,0
45,"Clementi",16.5714285714286,27.2285714285714,3.84285714285714,0
45,"Dhoby Ghaut",19.9666666666667,NA,NA,0
45,"East Coast Parkway",8.42857142857143,27.7285714285714,11.0571428571429,1
45,"Jurong (North)",20.2,NA,NA,0
46,"Admiralty",15.7428571428571,27.0857142857143,6.34285714285714,3
46,"Admiralty West",17.5428571428571,NA,NA,10
46,"Ang Mo Kio",14.4571428571429,27.0428571428571,4.17142857142857,0
46,"Botanic Garden",14.2571428571429,NA,NA,0
46,"Buangkok",6.31428571428571,NA,NA,2
46,"Bukit Panjang",10.9142857142857,NA,NA,0
46,"Bukit Timah",15.0857142857143,NA,NA,0
46,"Buona Vista",10.6285714285714,NA,NA,0
46,"Chai Chee",6.94285714285714,NA,NA,6
46,"Changi",6.85714285714286,27.1714285714286,5.38571428571429,0
46,"Choa Chu Kang (Central)",11.3142857142857,NA,NA,0
46,"Choa Chu Kang (South)",9.2,27.0428571428571,4.15714285714286,0
46,"Choa Chu Kang (West)",9.2,NA,NA,0
46,"Clementi",15.1142857142857,27.0714285714286,3.44285714285714,16
46,"Dhoby Ghaut",22.3714285714286,NA,NA,0
46,"East Coast Parkway",6.51428571428571,27.6857142857143,10.4714285714286,2
46,"Jurong (North)",10.5142857142857,NA,NA,0
47,"Admiralty",16.6571428571429,27.2428571428571,7.05714285714286,3
47,"Admiralty West",11.4571428571429,NA,NA,7
47,"Ang Mo Kio",14.7142857142857,27.3428571428571,4.8,0
47,"Botanic Garden",10.9428571428571,NA,NA,0
47,"Buangkok",13.4285714285714,NA,NA,2
47,"Bukit Panjang",9.2,NA,NA,0
47,"Bukit Timah",9.8,NA,NA,0
47,"Buona Vista",13.8,NA,NA,0
47,"Chai Chee",6.34285714285714,NA,NA,4
47,"Changi",6.94285714285714,27.3142857142857,5.54285714285714,0
47,"Choa Chu Kang (Central)",9.02857142857143,NA,NA,0
47,"Choa Chu Kang (South)",9.25714285714286,27.1142857142857,4.67142857142857,0
47,"Choa Chu Kang (West)",9.51428571428571,NA,NA,0
47,"Clementi",10.8,27.4571428571429,3.82857142857143,15
47,"Dhoby Ghaut",9.2,NA,NA,0
47,"East Coast Parkway",8.3,27.6833333333333,11,5
47,"Jurong (North)",7.25714285714286,NA,NA,0
48,"Admiralty",8.94285714285714,27.1285714285714,8.72857142857143,0
48,"Admiralty West",8.82857142857143,NA,NA,13
48,"Ang Mo Kio",11.7428571428571,27.1285714285714,5.14285714285714,0
48,"Botanic Garden",14.8,NA,NA,1
48,"Buangkok",7.51428571428571,NA,NA,1
48,"Bukit Panjang",6.22857142857143,NA,NA,0
48,"Bukit Timah",14.1714285714286,NA,NA,0
48,"Buona Vista",8.22857142857143,NA,NA,0
48,"Chai Chee",5.77142857142857,NA,NA,7
48,"Changi",6.37142857142857,27.4428571428571,6.92857142857143,0
48,"Choa Chu Kang (Central)",7.2,NA,NA,0
48,"Choa Chu Kang (South)",6.4,27.1571428571429,4.71428571428571,0
48,"Choa Chu Kang (West)",5.14285714285714,NA,NA,0
48,"Clementi",10.6,27.4142857142857,4.27142857142857,18
48,"Dhoby Ghaut",11.1666666666667,NA,NA,0
48,"East Coast Parkway",6.62857142857143,27.5571428571429,12.7714285714286,5
48,"Jurong (North)",9.2,NA,NA,1
49,"Admiralty",9.08571428571429,26.9857142857143,6.85714285714286,2
49,"Admiralty West",8,NA,NA,2
49,"Ang Mo Kio",8.65714285714286,27.1714285714286,4.01428571428571,0
49,"Botanic Garden",12.6571428571429,NA,NA,0
49,"Buangkok",4.6,NA,NA,1
49,"Bukit Panjang",6.94285714285714,NA,NA,2
49,"Bukit Timah",16.9714285714286,NA,NA,0
49,"Buona Vista",7.94285714285714,NA,NA,0
49,"Chai Chee",4.54285714285714,NA,NA,10
49,"Changi",1.57142857142857,27.6142857142857,6.28571428571429,0
49,"Choa Chu Kang (Central)",10.4857142857143,NA,NA,2
49,"Choa Chu Kang (South)",8.71428571428572,26.8142857142857,3.65714285714286,0
49,"Choa Chu Kang (West)",11.7142857142857,NA,NA,0
49,"Clementi",16.9428571428571,27.0285714285714,3.07142857142857,10
49,"Dhoby Ghaut",3.25714285714286,NA,NA,0
49,"East Coast Parkway",3.22857142857143,27.5428571428571,11.4142857142857,7
49,"Jurong (North)",12.7,NA,NA,0
50,"Admiralty",11.9714285714286,26.4428571428571,7.65714285714286,1
50,"Admiralty West",11.6285714285714,NA,NA,3
50,"Ang Mo Kio",6.14285714285714,26.6,4.65714285714286,0
50,"Botanic Garden",20.5714285714286,NA,NA,0
50,"Buangkok",6.4,NA,NA,0
50,"Bukit Panjang",7.82857142857143,NA,NA,6
50,"Bukit Timah",21.1142857142857,NA,NA,0
50,"Buona Vista",17.4,NA,NA,0
50,"Chai Chee",9.05714285714286,NA,NA,7
50,"Changi",11.0571428571429,26.8857142857143,6.4,0
50,"Choa Chu Kang (Central)",9.97142857142857,NA,NA,0
50,"Choa Chu Kang (South)",8.85714285714286,26.4428571428571,4.25714285714286,0
50,"Choa Chu Kang (West)",15.7428571428571,NA,NA,0
50,"Clementi",22.7142857142857,26.7142857142857,3.8,10
50,"Dhoby Ghaut",16.4,NA,NA,0
50,"East Coast Parkway",4.77142857142857,27.1428571428571,12.4428571428571,9
50,"Jurong (North)",NA,NA,NA,0
51,"Admiralty",1.37142857142857,27.6857142857143,9.65714285714286,2
51,"Admiralty West",1.74285714285714,NA,NA,5
51,"Ang Mo Kio",13.5714285714286,27.5,5.4,0
51,"Botanic Garden",1.02857142857143,NA,NA,0
51,"Buangkok",22.8285714285714,NA,NA,0
51,"Bukit Panjang",4.14285714285714,NA,NA,2
51,"Bukit Timah",1.85714285714286,NA,NA,0
51,"Buona Vista",1.65714285714286,NA,NA,0
51,"Chai Chee",5.11428571428571,NA,NA,10
51,"Changi",2.82857142857143,27.7285714285714,7.35714285714286,0
51,"Choa Chu Kang (Central)",1.02857142857143,NA,NA,0
51,"Choa Chu Kang (South)",1.34285714285714,27.8285714285714,5.08571428571429,0
51,"Choa Chu Kang (West)",1.02857142857143,NA,NA,0
51,"Clementi",1.2,27.8571428571429,4.17142857142857,3
51,"Dhoby Ghaut",2.17142857142857,NA,NA,0
51,"East Coast Parkway",8.54285714285714,27.9285714285714,13.4857142857143,3
51,"Jurong (North)",NA,NA,NA,0
52,"Admiralty",0.171428571428571,28.0714285714286,9.02857142857143,6
52,"Admiralty West",0.371428571428571,NA,NA,3
52,"Ang Mo Kio",0.142857142857143,28.3714285714286,5.44285714285714,0
52,"Botanic Garden",1,NA,NA,0
52,"Buangkok",0.828571428571429,NA,NA,0
52,"Bukit Panjang",0.114285714285714,NA,NA,2
52,"Bukit Timah",1.71428571428571,NA,NA,0
52,"Buona Vista",2.02857142857143,NA,NA,0
52,"Chai Chee",1.11428571428571,NA,NA,17
52,"Changi",2.54285714285714,28.2857142857143,6.85714285714286,2
52,"Choa Chu Kang (Central)",0.0571428571428571,NA,NA,2
52,"Choa Chu Kang (South)",0.0857142857142857,28.4428571428571,5.95714285714286,0
52,"Choa Chu Kang (West)",0.257142857142857,NA,NA,0
52,"Clementi",0.6,28.6714285714286,5.14285714285714,0
52,"Dhoby Ghaut",0.714285714285714,NA,NA,0
52,"East Coast Parkway",2.25714285714286,28.6142857142857,13.0714285714286,3
52,"Jurong (North)",NA,NA,NA,2
